configurationID,-deserialize,-memtrace,-maxsize,-append,-output,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15
27,0,0,0,1,0,3.599,0.326,0.823,0.471,0.965,0.674,3.072,3.114,0.856,1.839,0.513,0.645,0.654,0.652,1.146
28,0,1,0,1,0,3.581,0.31,0.83,0.463,0.949,0.667,3.049,0.876,0.822,0.996,0.45,0.637,0.443,0.636,1.087
29,0,1,0,0,0,3.473,0.126,0.704,0.361,0.911,0.529,2.959,0.752,0.733,0.942,0.284,0.535,0.233,0.518,1.172
3,1,1,0,1,0,3.499,0.135,0.72,0.338,0.951,0.525,2.931,0.762,0.731,0.938,0.274,0.532,0.225,0.546,1.179
30,0,1,0,1,0,3.591,0.311,0.837,0.466,0.952,0.671,3.036,0.863,0.841,0.996,0.451,0.651,0.423,0.629,1.098
31,1,1,0,1,0,3.536,0.125,0.701,0.336,0.907,0.556,2.923,0.768,0.757,0.967,0.275,0.508,0.25,0.516,1.285
32,1,1,0,1,0,3.495,0.115,0.699,0.349,0.903,0.531,2.937,0.771,0.737,0.947,0.292,0.515,0.225,0.52,1.185
33,0,1,0,0,0,3.48,0.113,0.719,0.336,0.904,0.552,2.976,0.763,0.731,0.942,0.289,0.506,0.238,0.516,1.201
34,1,1,0,1,0,3.474,0.136,0.728,0.353,0.905,0.523,2.96,0.768,0.758,0.969,0.276,0.515,0.236,0.526,1.279
35,1,0,0,0,0,3.491,0.125,0.706,0.342,0.913,0.533,2.988,2.942,0.77,1.773,0.352,0.521,0.449,0.53,1.25
36,0,0,0,0,0,3.461,0.126,0.713,0.354,0.903,0.555,2.952,2.989,0.746,1.766,0.351,0.543,0.46,0.531,1.31
37,0,1,0,1,0,3.597,0.316,0.815,0.464,0.977,0.668,3.056,0.867,0.846,0.993,0.446,0.634,0.423,0.652,1.083
38,1,1,0,0,0,3.481,0.131,0.703,0.337,0.923,0.549,2.939,0.758,0.737,0.967,0.27,0.527,0.25,0.533,1.225
39,0,0,0,0,0,3.493,0.145,0.71,0.343,0.91,0.538,2.942,2.919,0.765,1.756,0.353,0.521,0.475,0.551,1.268
4,1,1,0,1,0,3.461,0.115,0.707,0.333,0.903,0.531,2.936,0.764,0.738,0.939,0.277,0.54,0.255,0.522,1.218
40,0,0,0,0,0,3.585,0.147,0.708,0.363,0.919,0.553,2.938,2.947,0.764,1.791,0.357,0.517,0.462,0.533,1.258
41,1,0,0,1,0,3.54,0.144,0.708,0.342,0.914,0.535,2.972,3.045,0.767,1.764,0.361,0.517,0.452,0.531,1.286
42,1,1,0,0,0,3.478,0.117,0.706,0.359,0.906,0.523,2.958,0.739,0.759,0.944,0.283,0.529,0.256,0.521,1.229
43,0,0,0,1,0,3.606,0.327,0.821,0.49,0.96,0.673,3.135,3.057,0.863,1.866,0.537,0.658,0.647,0.665,1.126
44,1,0,0,1,0,3.495,0.139,0.707,0.365,0.908,0.527,2.963,3.018,0.766,1.807,0.335,0.535,0.465,0.545,1.248
45,0,0,0,1,0,3.593,0.329,0.821,0.472,0.957,0.689,3.064,3.049,0.857,1.826,0.526,0.665,0.646,0.656,1.125
46,1,1,0,0,0,3.47,0.137,0.719,0.334,0.904,0.531,2.963,0.733,0.75,0.942,0.288,0.515,0.228,0.513,1.22
47,1,1,0,0,0,3.468,0.133,0.702,0.335,0.907,0.52,2.963,0.76,0.751,0.938,0.292,0.513,0.233,0.524,1.219
48,0,1,0,0,0,3.514,0.132,0.702,0.35,0.906,0.554,2.949,0.739,0.758,0.958,0.268,0.514,0.227,0.519,1.219
49,1,0,0,1,0,3.534,0.125,0.73,0.345,0.905,0.531,2.952,3.1,0.763,1.79,0.348,0.512,0.454,0.524,1.283
5,1,1,0,0,0,3.473,0.132,0.719,0.359,0.904,0.53,2.982,0.759,0.737,0.948,0.273,0.505,0.227,0.544,1.207
6,0,1,0,0,0,3.587,0.136,0.732,0.338,0.936,0.526,2.979,0.74,0.752,0.94,0.271,0.514,0.231,0.516,1.209
7,0,0,0,1,0,3.595,0.33,0.819,0.489,0.96,0.689,3.116,3.121,0.854,1.83,0.514,0.665,0.654,0.638,1.133
8,1,1,0,0,0,3.48,0.134,0.704,0.356,0.907,0.533,2.941,0.736,0.736,0.936,0.292,0.509,0.231,0.546,1.222
9,0,0,0,0,0,3.482,0.123,0.709,0.342,0.94,0.538,2.938,2.972,0.749,1.779,0.33,0.519,0.453,0.53,1.207
