configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
59,1,2,1,4,0,-1,2,2,1,3, 13675 , 1361.5 , 2
6,0,1,0,2,3,1000,2,2,1,1, 17472 , 1743.8 , 3
60,1,1,1,1,2,-1,1,3,1,2, 15093 , 1506.6 , 2
61,0,1,1,3,0,-1,1,2,1,3, 13678 , 1360.8 , 1
62,1,2,0,4,1,-1,1,1,2,3, 14469 , 1444.7 , 2
63,1,3,0,4,1,-1,1,1,3,3, 15672 , 1563.1 , 2
64,1,3,0,5,3,-1,2,1,3,1, 13679 , 1366.2 , 2
65,0,1,1,2,3,1000,1,2,2,1, 13677 , 1361.0 , 2
66,0,3,1,2,0,1000,1,1,3,3, 13679 , 1363.2 , 2
67,0,3,0,4,3,1000,1,2,1,2, 17003 , 1694.0 , 3
68,1,3,1,3,4,-1,2,2,2,3, 13674 , 1364.0 , 2
69,0,1,1,4,2,1000,2,3,3,2, 13676 , 1364.9 , 2
7,1,2,1,4,3,1000,2,1,1,3, 15360 , 1535.8 , 2
70,1,1,1,3,0,-1,1,1,3,1, 13674 , 1367.0 , 2
71,1,2,1,3,1,-1,1,2,1,1, 13676 , 1362.6 , 2
72,1,2,1,2,-1,1000,1,2,2,2, 13675 , 1364.3 , 2
73,0,1,1,3,3,1000,2,3,1,3, 13674 , 1366.0 , 2
74,1,1,0,5,1,-1,2,1,2,3, 12015 , 1201.9 , 2
75,1,3,0,2,4,-1,2,2,2,1, 12015 , 1200.3 , 2
76,0,1,1,2,4,-1,2,2,3,3, 14737 , 1472.8 , 2
77,0,3,0,2,0,-1,1,2,3,3, 17623 , 1759.1 , 3
78,1,3,1,3,3,-1,2,3,1,3, 13675 , 1361.7 , 2
79,0,2,1,1,1,-1,1,2,3,3, 13677 , 1366.5 , 2
8,1,1,0,5,0,1000,1,2,2,3, 14950 , 1492.9 , 2
80,1,1,1,2,0,1000,2,1,2,2, 22341 , 2225.2 , 4
81,1,2,1,3,3,-1,2,3,2,2, 13676 , 1364.0 , 2
82,0,2,0,2,0,-1,2,3,1,1, 18539 , 1847.0 , 4
83,1,3,0,3,4,1000,2,3,1,2, 14013 , 1399.7 , 2
84,0,2,1,1,1,1000,1,1,1,2, 13678 , 1364.3 , 2
85,0,3,0,5,2,1000,2,2,2,3, 14620 , 1457.9 , 2
86,0,1,0,5,1,-1,2,2,3,3, 19649 , 1958.5 , 4
87,0,1,0,4,1,1000,1,2,3,2, 17004 , 1698.7 , 4
88,1,3,0,5,4,1000,1,3,3,2, 19697 , 1969.8 , 4
89,1,2,1,4,-1,-1,1,1,1,2, 13677 , 1365.7 , 2
9,0,1,0,1,0,1000,1,1,2,3, 17001 , 1691.2 , 4
90,1,1,1,1,3,1000,1,1,1,3, 13676 , 1364.2 , 2
91,1,3,1,1,1,-1,2,2,1,1, 13676 , 1364.1 , 2
92,0,3,0,3,1,-1,2,1,1,2, 13701 , 1368.0 , 2
93,1,2,0,5,4,-1,2,1,3,3, 13679 , 1365.4 , 2
94,1,2,0,5,4,1000,1,2,1,1, 13672 , 1366.4 , 2
95,1,1,0,1,0,-1,1,1,1,2, 13673 , 1366.1 , 2
96,0,1,0,5,2,-1,1,3,1,1, 17001 , 1681.9 , 3
97,0,2,1,5,2,1000,1,2,2,2, 13679 , 1361.2 , 2
98,0,1,1,5,3,1000,1,3,3,2, 13677 , 1364.0 , 2
99,0,2,0,1,0,1000,1,3,3,2, 17001 , 1697.2 , 3
