configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
38,0,2,0,2,1,-1,2,3,1,3, 2012 , 409.0 , 0
39,0,2,1,2,0,-1,1,3,3,3, 31886 , 3174.2 , 11
4,0,1,1,5,4,1000,1,1,1,2, 27666 , 2759.0 , 11
40,0,3,0,3,3,1000,1,1,1,1, 7183 , 2116.2 , 3
41,1,2,0,4,3,1000,1,1,3,2, 618 , 242.9 , 0
42,1,1,0,2,0,1000,1,3,3,3, 5235 , 1671.3 , 2
43,0,3,1,4,-1,-1,1,3,1,3, 27667 , 2762.2 , 10
44,0,3,0,3,0,1000,1,2,2,2, 27667 , 2740.1 , 10
45,0,2,1,5,1,1000,1,2,3,1, 28037 , 2800.4 , 11
46,1,1,0,5,2,-1,2,2,2,3, 31926 , 3192.6 , 11
47,0,2,0,5,4,-1,2,2,2,3, 1090 , 226.4 , 0
48,0,3,0,1,3,-1,1,2,2,2, 16578 , 2334.3 , 7
49,1,1,1,3,-1,-1,2,1,2,1, 9560 , 2904.3 , 4
5,1,2,1,5,-1,1000,1,2,3,3, 6288 , 817.4 , 3
50,1,3,1,5,3,-1,1,2,3,3, 6288 , 815.8 , 3
51,1,3,0,4,0,1000,1,1,3,2, 618 , 242.7 , 0
52,1,1,0,1,4,1000,2,3,1,3, 14063 , 2352.9 , 6
53,0,1,0,4,3,-1,2,3,1,1, 9658 , 1648.2 , 4
54,0,1,0,2,-1,-1,2,3,3,1, 1500 , 309.3 , 0
55,1,3,1,5,1,1000,1,1,3,3, 1924 , 367.5 , 0
56,1,3,0,2,3,1000,1,1,1,2, 618 , 234.7 , 0
57,1,2,1,2,2,1000,2,1,1,3, 14544 , 2208.4 , 5
58,0,1,1,1,3,-1,1,1,2,2, 28223 , 2814.5 , 11
59,1,2,1,4,0,-1,2,2,1,3, 24246 , 2564.3 , 9
6,0,1,0,2,3,1000,2,2,1,1, 1090 , 223.1 , 0
60,1,1,1,1,2,-1,1,3,1,2, 4924 , 946.9 , 1
61,0,1,1,3,0,-1,1,2,1,3, 29621 , 2957.9 , 11
62,1,2,0,4,1,-1,1,1,2,3, 618 , 237.8 , 0
63,1,3,0,4,1,-1,1,1,3,3, 618 , 238.8 , 0
64,1,3,0,5,3,-1,2,1,3,1, 20951 , 2483.3 , 8
65,0,1,1,2,3,1000,1,2,2,1, 30369 , 3032.5 , 11
66,0,3,1,2,0,1000,1,1,3,3, 27668 , 2747.2 , 11
67,0,3,0,4,3,1000,1,2,1,2, 15977 , 2269.4 , 6
68,1,3,1,3,4,-1,2,2,2,3, 25655 , 2566.9 , 9
69,0,1,1,4,2,1000,2,3,3,2, 7321 , 1258.3 , 3
7,1,2,1,4,3,1000,2,1,1,3, 9560 , 2888.8 , 4
70,1,1,1,3,0,-1,1,1,3,1, 1924 , 367.7 , 0
71,1,2,1,3,1,-1,1,2,1,1, 5040 , 928.0 , 2
72,1,2,1,2,-1,1000,1,2,2,2, 4590 , 856.7 , 2
73,0,1,1,3,3,1000,2,3,1,3, 7321 , 1251.1 , 3
74,1,1,0,5,1,-1,2,1,2,3, 19402 , 2353.0 , 7
75,1,3,0,2,4,-1,2,2,2,1, 32303 , 3226.3 , 11
76,0,1,1,2,4,-1,2,2,3,3, 7206 , 1236.6 , 3
77,0,3,0,2,0,-1,1,2,3,3, 11495 , 1831.6 , 5
78,1,3,1,3,3,-1,2,3,1,3, 29996 , 3155.7 , 10
79,0,2,1,1,1,-1,1,2,3,3, 27667 , 2761.5 , 11
8,1,1,0,5,0,1000,1,2,2,3, 1986 , 391.5 , 0
80,1,1,1,2,0,1000,2,1,2,2, 14544 , 2220.3 , 5
81,1,2,1,3,3,-1,2,3,2,2, 29996 , 3155.6 , 10
82,0,2,0,2,0,-1,2,3,1,1, 9658 , 1653.2 , 4
83,1,3,0,3,4,1000,2,3,1,2, 33896 , 3375.5 , 11
84,0,2,1,1,1,1000,1,1,1,2, 28223 , 2810.6 , 11
85,0,3,0,5,2,1000,2,2,2,3, 1090 , 226.6 , 0
86,0,1,0,5,1,-1,2,2,3,3, 1090 , 226.3 , 0
87,0,1,0,4,1,1000,1,2,3,2, 27667 , 2756.9 , 10
88,1,3,0,5,4,1000,1,3,3,2, 5235 , 1669.0 , 2
89,1,2,1,4,-1,-1,1,1,1,2, 1924 , 364.3 , 0
9,0,1,0,1,0,1000,1,1,2,3, 6844 , 2119.6 , 3
90,1,1,1,1,3,1000,1,1,1,3, 1924 , 366.2 , 0
91,1,3,1,1,1,-1,2,2,1,1, 7704 , 2326.0 , 3
92,0,3,0,3,1,-1,2,1,1,2, 6674 , 1141.9 , 3
93,1,2,0,5,4,-1,2,1,3,3, 21064 , 2526.8 , 8
94,1,2,0,5,4,1000,1,2,1,1, 1986 , 394.7 , 0
95,1,1,0,1,0,-1,1,1,1,2, 618 , 243.0 , 0
96,0,1,0,5,2,-1,1,3,1,1, 32508 , 3243.3 , 11
97,0,2,1,5,2,1000,1,2,2,2, 27342 , 2731.5 , 11
98,0,1,1,5,3,1000,1,3,3,2, 27667 , 2762.0 , 10
99,0,2,0,1,0,1000,1,3,3,2, 12830 , 1929.7 , 5
