configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
6,0,1,0,2,3,1000,2,2,1,1, 203493 , 20236.3 , 40
60,1,1,1,1,2,-1,1,3,1,2, 195970 , 19563.6 , 39
61,0,1,1,3,0,-1,1,2,1,3, 193842 , 19194.4 , 38
62,1,2,0,4,1,-1,1,1,2,3, 199615 , 19716.1 , 39
63,1,3,0,4,1,-1,1,1,3,3, 196762 , 19477.6 , 39
64,1,3,0,5,3,-1,2,1,3,1, 200832 , 20076.2 , 39
65,0,1,1,2,3,1000,1,2,2,1, 198204 , 19702.9 , 39
66,0,3,1,2,0,1000,1,1,3,3, 197795 , 19632.4 , 39
67,0,3,0,4,3,1000,1,2,1,2, 194227 , 19352.1 , 39
68,1,3,1,3,4,-1,2,2,2,3, 196527 , 19401.8 , 39
69,0,1,1,4,2,1000,2,3,3,2, 204427 , 20170.1 , 40
7,1,2,1,4,3,1000,2,1,1,3, 204443 , 20158.4 , 40
70,1,1,1,3,0,-1,1,1,3,1, 197916 , 19479.2 , 39
71,1,2,1,3,1,-1,1,2,1,1, 198499 , 19633.1 , 39
72,1,2,1,2,-1,1000,1,2,2,2, 200656 , 19735.6 , 40
73,0,1,1,3,3,1000,2,3,1,3, 204533 , 20254.7 , 40
74,1,1,0,5,1,-1,2,1,2,3, 198632 , 19565.8 , 39
75,1,3,0,2,4,-1,2,2,2,1, 205357 , 20171.1 , 40
76,0,1,1,2,4,-1,2,2,3,3, 203072 , 19988.6 , 40
77,0,3,0,2,0,-1,1,2,3,3, 194708 , 19400.7 , 38
78,1,3,1,3,3,-1,2,3,1,3, 204443 , 20150.6 , 40
79,0,2,1,1,1,-1,1,2,3,3, 195820 , 19450.9 , 39
8,1,1,0,5,0,1000,1,2,2,3, 190059 , 18849.4 , 38
80,1,1,1,2,0,1000,2,1,2,2, 199410 , 19688.6 , 39
81,1,2,1,3,3,-1,2,3,2,2, 200372 , 19676.6 , 39
82,0,2,0,2,0,-1,2,3,1,1, 203493 , 20161.7 , 40
83,1,3,0,3,4,1000,2,3,1,2, 200814 , 19991.4 , 39
84,0,2,1,1,1,1000,1,1,1,2, 196153 , 19562.0 , 39
85,0,3,0,5,2,1000,2,2,2,3, 201510 , 19916.4 , 40
86,0,1,0,5,1,-1,2,2,3,3, 199056 , 19896.1 , 39
87,0,1,0,4,1,1000,1,2,3,2, 198598 , 19613.9 , 39
88,1,3,0,5,4,1000,1,3,3,2, 196890 , 19486.8 , 39
89,1,2,1,4,-1,-1,1,1,1,2, 198921 , 19645.7 , 39
9,0,1,0,1,0,1000,1,1,2,3, 196983 , 19671.2 , 39
90,1,1,1,1,3,1000,1,1,1,3, 199215 , 19651.9 , 39
91,1,3,1,1,1,-1,2,2,1,1, 205176 , 20376.2 , 40
92,0,3,0,3,1,-1,2,1,1,2, 200814 , 19995.5 , 39
93,1,2,0,5,4,-1,2,1,3,3, 201772 , 19924.6 , 40
94,1,2,0,5,4,1000,1,2,1,1, 200480 , 19722.0 , 39
95,1,1,0,1,0,-1,1,1,1,2, 200238 , 19779.0 , 39
96,0,1,0,5,2,-1,1,3,1,1, 197415 , 19651.0 , 39
97,0,2,1,5,2,1000,1,2,2,2, 194591 , 19385.2 , 39
98,0,1,1,5,3,1000,1,3,3,2, 197698 , 19767.2 , 39
99,0,2,0,1,0,1000,1,3,3,2, 196601 , 19345.7 , 39
