configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
7,1,2,1,4,3,1000,2,1,1,3, 20777 , 2072.1 , 6
70,1,1,1,3,0,-1,1,1,3,1, 20002 , 1997.8 , 7
71,1,2,1,3,1,-1,1,2,1,1, 27044 , 3187.0 , 9
72,1,2,1,2,-1,1000,1,2,2,2, 11060 , 1971.4 , 4
73,0,1,1,3,3,1000,2,3,1,3, 11239 , 1543.6 , 4
74,1,1,0,5,1,-1,2,1,2,3, 10013 , 1342.8 , 3
75,1,3,0,2,4,-1,2,2,2,1, 24570 , 2448.3 , 9
76,0,1,1,2,4,-1,2,2,3,3, 20568 , 2047.5 , 6
77,0,3,0,2,0,-1,1,2,3,3, 17287 , 1724.9 , 7
78,1,3,1,3,3,-1,2,3,1,3, 21264 , 2108.7 , 6
79,0,2,1,1,1,-1,1,2,3,3, 12020 , 1200.6 , 4
8,1,1,0,5,0,1000,1,2,2,3, 2240 , 449.4 , 0
80,1,1,1,2,0,1000,2,1,2,2, 23002 , 2288.1 , 8
81,1,2,1,3,3,-1,2,3,2,2, 12001 , 2154.1 , 4
82,0,2,0,2,0,-1,2,3,1,1, 14040 , 1859.5 , 6
83,1,3,0,3,4,1000,2,3,1,2, 12584 , 2175.8 , 3
84,0,2,1,1,1,1000,1,1,1,2, 18553 , 2301.7 , 7
85,0,3,0,5,2,1000,2,2,2,3, 3618 , 514.4 , 1
86,0,1,0,5,1,-1,2,2,3,3, 22406 , 2841.3 , 7
87,0,1,0,4,1,1000,1,2,3,2, 38305 , 3820.0 , 11
88,1,3,0,5,4,1000,1,3,3,2, 17509 , 2796.0 , 5
89,1,2,1,4,-1,-1,1,1,1,2, 20002 , 1991.9 , 7
9,0,1,0,1,0,1000,1,1,2,3, 13341 , 1751.9 , 4
90,1,1,1,1,3,1000,1,1,1,3, 27649 , 2747.2 , 9
91,1,3,1,1,1,-1,2,2,1,1, 19423 , 1941.7 , 6
92,0,3,0,3,1,-1,2,1,1,2, 20914 , 2090.1 , 8
93,1,2,0,5,4,-1,2,1,3,3, 10013 , 1338.7 , 3
94,1,2,0,5,4,1000,1,2,1,1, 2240 , 442.6 , 0
95,1,1,0,1,0,-1,1,1,1,2, 9691 , 1811.2 , 3
96,0,1,0,5,2,-1,1,3,1,1, 10247 , 3219.7 , 4
97,0,2,1,5,2,1000,1,2,2,2, 20053 , 2004.3 , 6
98,0,1,1,5,3,1000,1,3,3,2, 13373 , 1334.6 , 4
99,0,2,0,1,0,1000,1,3,3,2, 13623 , 1818.7 , 5
