configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
66,0,3,1,2,0,1000,1,1,3,3, 8954 , 895.4 , 3
67,0,3,0,4,3,1000,1,2,1,2, 9156 , 913.4 , 2
68,1,3,1,3,4,-1,2,2,2,3, 6367 , 635.7 , 1
69,0,1,1,4,2,1000,2,3,3,2, 8634 , 861.3 , 2
7,1,2,1,4,3,1000,2,1,1,3, 6110 , 611.6 , 1
70,1,1,1,3,0,-1,1,1,3,1, 6463 , 644.7 , 1
71,1,2,1,3,1,-1,1,2,1,1, 8552 , 853.8 , 3
72,1,2,1,2,-1,1000,1,2,2,2, 9331 , 931.5 , 4
73,0,1,1,3,3,1000,2,3,1,3, 8580 , 856.1 , 2
74,1,1,0,5,1,-1,2,1,2,3, 9806 , 978.1 , 3
75,1,3,0,2,4,-1,2,2,2,1, 7251 , 723.8 , 2
76,0,1,1,2,4,-1,2,2,3,3, 9915 , 988.4 , 3
77,0,3,0,2,0,-1,1,2,3,3, 7797 , 777.0 , 2
78,1,3,1,3,3,-1,2,3,1,3, 6537 , 652.1 , 1
79,0,2,1,1,1,-1,1,2,3,3, 8001 , 798.9 , 2
8,1,1,0,5,0,1000,1,2,2,3, 5712 , 570.0 , 1
80,1,1,1,2,0,1000,2,1,2,2, 5002 , 499.2 , 1
81,1,2,1,3,3,-1,2,3,2,2, 6537 , 652.5 , 1
82,0,2,0,2,0,-1,2,3,1,1, 11000 , 1053.8 , 4
83,1,3,0,3,4,1000,2,3,1,2, 5748 , 574.8 , 1
84,0,2,1,1,1,1000,1,1,1,2, 10191 , 1017.0 , 3
85,0,3,0,5,2,1000,2,2,2,3, 11000 , 1054.1 , 4
86,0,1,0,5,1,-1,2,2,3,3, 11000 , 1058.2 , 4
87,0,1,0,4,1,1000,1,2,3,2, 9012 , 898.4 , 2
88,1,3,0,5,4,1000,1,3,3,2, 4673 , 466.4 , 1
89,1,2,1,4,-1,-1,1,1,1,2, 6457 , 643.9 , 1
9,0,1,0,1,0,1000,1,1,2,3, 8385 , 838.6 , 2
90,1,1,1,1,3,1000,1,1,1,3, 6524 , 652.2 , 1
91,1,3,1,1,1,-1,2,2,1,1, 5386 , 537.7 , 1
92,0,3,0,3,1,-1,2,1,1,2, 11000 , 1047.6 , 4
93,1,2,0,5,4,-1,2,1,3,3, 9607 , 959.9 , 3
94,1,2,0,5,4,1000,1,2,1,1, 5760 , 574.3 , 1
95,1,1,0,1,0,-1,1,1,1,2, 7711 , 769.7 , 2
96,0,1,0,5,2,-1,1,3,1,1, 8632 , 861.5 , 2
97,0,2,1,5,2,1000,1,2,2,2, 8286 , 828.2 , 2
98,0,1,1,5,3,1000,1,3,3,2, 8175 , 816.5 , 2
99,0,2,0,1,0,1000,1,3,3,2, 8525 , 852.0 , 2
