configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
37,0,2,1,4,-1,-1,2,2,3,2, 11001 , 1060.1 , 3
38,0,2,0,2,1,-1,2,3,1,3, 1098 , 108.4 , 0
39,0,2,1,2,0,-1,1,3,3,3, 11003 , 1067.1 , 3
4,0,1,1,5,4,1000,1,1,1,2, 11000 , 1053.5 , 4
40,0,3,0,3,3,1000,1,1,1,1, 11000 , 1062.8 , 3
41,1,2,0,4,3,1000,1,1,3,2, 10081 , 1008.0 , 3
42,1,1,0,2,0,1000,1,3,3,3, 11001 , 1070.6 , 4
43,0,3,1,4,-1,-1,1,3,1,3, 11000 , 1056.8 , 4
44,0,3,0,3,0,1000,1,2,2,2, 11002 , 1099.7 , 4
45,0,2,1,5,1,1000,1,2,3,1, 11001 , 1069.7 , 4
46,1,1,0,5,2,-1,2,2,2,3, 11001 , 1088.2 , 4
47,0,2,0,5,4,-1,2,2,2,3, 10969 , 1094.5 , 3
48,0,3,0,1,3,-1,1,2,2,2, 11000 , 1097.0 , 4
49,1,1,1,3,-1,-1,2,1,2,1, 9852 , 983.0 , 3
5,1,2,1,5,-1,1000,1,2,3,3, 11003 , 1065.8 , 4
50,1,3,1,5,3,-1,1,2,3,3, 11003 , 1071.3 , 4
51,1,3,0,4,0,1000,1,1,3,2, 10294 , 1025.4 , 3
52,1,1,0,1,4,1000,2,3,1,3, 10503 , 1049.3 , 3
53,0,1,0,4,3,-1,2,3,1,1, 1098 , 109.7 , 0
54,0,1,0,2,-1,-1,2,3,3,1, 1098 , 108.0 , 0
55,1,3,1,5,1,1000,1,1,3,3, 11000 , 1099.3 , 4
56,1,3,0,2,3,1000,1,1,1,2, 11002 , 1056.9 , 4
57,1,2,1,2,2,1000,2,1,1,3, 10658 , 1063.0 , 3
58,0,1,1,1,3,-1,1,1,2,2, 11005 , 1069.3 , 4
59,1,2,1,4,0,-1,2,2,1,3, 9048 , 903.2 , 2
6,0,1,0,2,3,1000,2,2,1,1, 9403 , 939.5 , 3
60,1,1,1,1,2,-1,1,3,1,2, 11000 , 1065.1 , 4
61,0,1,1,3,0,-1,1,2,1,3, 11000 , 1055.8 , 4
62,1,2,0,4,1,-1,1,1,2,3, 10081 , 1005.5 , 3
63,1,3,0,4,1,-1,1,1,3,3, 9954 , 994.8 , 3
64,1,3,0,5,3,-1,2,1,3,1, 9010 , 898.8 , 2
65,0,1,1,2,3,1000,1,2,2,1, 11003 , 1070.1 , 3
66,0,3,1,2,0,1000,1,1,3,3, 11002 , 1041.6 , 3
67,0,3,0,4,3,1000,1,2,1,2, 11002 , 1100.1 , 4
68,1,3,1,3,4,-1,2,2,2,3, 9315 , 929.7 , 3
69,0,1,1,4,2,1000,2,3,3,2, 11001 , 1063.3 , 3
7,1,2,1,4,3,1000,2,1,1,3, 9975 , 996.2 , 3
70,1,1,1,3,0,-1,1,1,3,1, 11003 , 1063.8 , 4
71,1,2,1,3,1,-1,1,2,1,1, 11000 , 1059.1 , 4
72,1,2,1,2,-1,1000,1,2,2,2, 11002 , 1087.9 , 4
73,0,1,1,3,3,1000,2,3,1,3, 11001 , 1065.2 , 3
74,1,1,0,5,1,-1,2,1,2,3, 8838 , 883.0 , 2
75,1,3,0,2,4,-1,2,2,2,1, 11001 , 1099.2 , 4
76,0,1,1,2,4,-1,2,2,3,3, 11000 , 1084.3 , 4
77,0,3,0,2,0,-1,1,2,3,3, 11001 , 1070.3 , 4
78,1,3,1,3,3,-1,2,3,1,3, 9182 , 916.7 , 3
79,0,2,1,1,1,-1,1,2,3,3, 11001 , 1085.1 , 4
8,1,1,0,5,0,1000,1,2,2,3, 11002 , 1099.6 , 4
80,1,1,1,2,0,1000,2,1,2,2, 10581 , 1055.5 , 3
81,1,2,1,3,3,-1,2,3,2,2, 9182 , 918.0 , 3
82,0,2,0,2,0,-1,2,3,1,1, 1098 , 108.4 , 0
83,1,3,0,3,4,1000,2,3,1,2, 8763 , 874.7 , 2
84,0,2,1,1,1,1000,1,1,1,2, 11005 , 1071.7 , 4
85,0,3,0,5,2,1000,2,2,2,3, 10947 , 1092.5 , 3
86,0,1,0,5,1,-1,2,2,3,3, 10880 , 1086.1 , 3
87,0,1,0,4,1,1000,1,2,3,2, 11002 , 1099.7 , 4
88,1,3,0,5,4,1000,1,3,3,2, 11003 , 1081.2 , 4
89,1,2,1,4,-1,-1,1,1,1,2, 11003 , 1064.8 , 4
9,0,1,0,1,0,1000,1,1,2,3, 11002 , 1099.7 , 4
90,1,1,1,1,3,1000,1,1,1,3, 11000 , 1081.2 , 4
91,1,3,1,1,1,-1,2,2,1,1, 10839 , 1081.3 , 4
92,0,3,0,3,1,-1,2,1,1,2, 7615 , 760.0 , 2
93,1,2,0,5,4,-1,2,1,3,3, 8838 , 885.7 , 2
94,1,2,0,5,4,1000,1,2,1,1, 11002 , 1099.7 , 4
95,1,1,0,1,0,-1,1,1,1,2, 11000 , 1059.9 , 4
96,0,1,0,5,2,-1,1,3,1,1, 916 , 91.6 , 0
97,0,2,1,5,2,1000,1,2,2,2, 11001 , 1070.2 , 4
98,0,1,1,5,3,1000,1,3,3,2, 11001 , 1066.3 , 4
99,0,2,0,1,0,1000,1,3,3,2, 916 , 91.5 , 0
