configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
48,0,3,0,1,3,-1,1,2,2,2, 191977 , 19175.9 , 35
49,1,1,1,3,-1,-1,2,1,2,1, 184026 , 18306.5 , 35
5,1,2,1,5,-1,1000,1,2,3,3, 190508 , 18886.5 , 36
50,1,3,1,5,3,-1,1,2,3,3, 192081 , 19198.8 , 36
51,1,3,0,4,0,1000,1,1,3,2, 198673 , 19813.7 , 36
52,1,1,0,1,4,1000,2,3,1,3, 196198 , 19612.2 , 35
53,0,1,0,4,3,-1,2,3,1,1, 190851 , 19054.8 , 35
54,0,1,0,2,-1,-1,2,3,3,1, 191686 , 19167.1 , 36
55,1,3,1,5,1,1000,1,1,3,3, 192081 , 19124.0 , 36
56,1,3,0,2,3,1000,1,1,1,2, 192220 , 19086.0 , 35
57,1,2,1,2,2,1000,2,1,1,3, 190090 , 19004.8 , 36
58,0,1,1,1,3,-1,1,1,2,2, 193968 , 19329.1 , 38
59,1,2,1,4,0,-1,2,2,1,3, 183797 , 18274.7 , 35
6,0,1,0,2,3,1000,2,2,1,1, 194029 , 19379.8 , 36
60,1,1,1,1,2,-1,1,3,1,2, 184825 , 18442.9 , 35
61,0,1,1,3,0,-1,1,2,1,3, 194938 , 19355.0 , 36
62,1,2,0,4,1,-1,1,1,2,3, 197427 , 19624.6 , 37
63,1,3,0,4,1,-1,1,1,3,3, 188652 , 18738.9 , 38
64,1,3,0,5,3,-1,2,1,3,1, 191448 , 19069.5 , 35
65,0,1,1,2,3,1000,1,2,2,1, 197300 , 19697.5 , 36
66,0,3,1,2,0,1000,1,1,3,3, 200453 , 19946.5 , 37
67,0,3,0,4,3,1000,1,2,1,2, 196001 , 19517.8 , 35
68,1,3,1,3,4,-1,2,2,2,3, 185645 , 18498.0 , 35
69,0,1,1,4,2,1000,2,3,3,2, 187934 , 18724.5 , 35
7,1,2,1,4,3,1000,2,1,1,3, 182583 , 18247.9 , 35
70,1,1,1,3,0,-1,1,1,3,1, 190468 , 19013.1 , 36
71,1,2,1,3,1,-1,1,2,1,1, 192630 , 19145.7 , 35
72,1,2,1,2,-1,1000,1,2,2,2, 191138 , 19037.1 , 38
73,0,1,1,3,3,1000,2,3,1,3, 190547 , 18976.1 , 36
74,1,1,0,5,1,-1,2,1,2,3, 190990 , 18982.2 , 35
75,1,3,0,2,4,-1,2,2,2,1, 190993 , 19083.1 , 35
76,0,1,1,2,4,-1,2,2,3,3, 190949 , 18993.2 , 35
77,0,3,0,2,0,-1,1,2,3,3, 199109 , 19814.9 , 39
78,1,3,1,3,3,-1,2,3,1,3, 183797 , 18295.3 , 35
79,0,2,1,1,1,-1,1,2,3,3, 192669 , 19211.1 , 36
8,1,1,0,5,0,1000,1,2,2,3, 125046 , 22130.6 , 27
80,1,1,1,2,0,1000,2,1,2,2, 199651 , 19781.9 , 38
81,1,2,1,3,3,-1,2,3,2,2, 195197 , 19442.0 , 37
82,0,2,0,2,0,-1,2,3,1,1, 194029 , 19371.4 , 36
83,1,3,0,3,4,1000,2,3,1,2, 191324 , 19133.1 , 35
84,0,2,1,1,1,1000,1,1,1,2, 184825 , 18443.4 , 35
85,0,3,0,5,2,1000,2,2,2,3, 195409 , 19403.4 , 36
86,0,1,0,5,1,-1,2,2,3,3, 188734 , 18812.3 , 36
87,0,1,0,4,1,1000,1,2,3,2, 192845 , 19140.3 , 35
88,1,3,0,5,4,1000,1,3,3,2, 195675 , 19516.0 , 35
89,1,2,1,4,-1,-1,1,1,1,2, 194740 , 19411.5 , 35
9,0,1,0,1,0,1000,1,1,2,3, 198035 , 19795.2 , 37
90,1,1,1,1,3,1000,1,1,1,3, 188397 , 18804.8 , 36
91,1,3,1,1,1,-1,2,2,1,1, 192614 , 19181.2 , 35
92,0,3,0,3,1,-1,2,1,1,2, 192275 , 19105.8 , 35
93,1,2,0,5,4,-1,2,1,3,3, 138633 , 19451.0 , 29
94,1,2,0,5,4,1000,1,2,1,1, 94898 , 19675.9 , 21
95,1,1,0,1,0,-1,1,1,1,2, 197973 , 19637.1 , 35
96,0,1,0,5,2,-1,1,3,1,1, 94898 , 19583.9 , 21
97,0,2,1,5,2,1000,1,2,2,2, 200742 , 20000.8 , 38
98,0,1,1,5,3,1000,1,3,3,2, 192688 , 19182.8 , 35
99,0,2,0,1,0,1000,1,3,3,2, 196910 , 19657.6 , 36
