configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
30,0,3,0,3,4,1000,2,3,1,1, 168457 , 17430.6 , 36
31,1,2,0,2,4,-1,2,3,3,1, 179425 , 17862.2 , 36
32,1,2,1,1,3,-1,2,2,2,3, 174470 , 17378.2 , 36
33,1,1,0,4,1,-1,2,3,1,2, 178929 , 17891.7 , 37
34,1,1,1,4,3,1000,2,2,2,2, 171523 , 17126.0 , 36
35,1,2,0,5,4,1000,2,1,1,3, 186652 , 18620.6 , 37
36,1,3,0,3,-1,-1,1,3,1,3, 168346 , 16747.8 , 35
37,0,2,1,4,-1,-1,2,2,3,2, 171583 , 17144.2 , 36
38,0,2,0,2,1,-1,2,3,1,3, 175523 , 17531.3 , 36
39,0,2,1,2,0,-1,1,3,3,3, 174320 , 17341.8 , 36
4,0,1,1,5,4,1000,1,1,1,2, 180896 , 18087.0 , 37
40,0,3,0,3,3,1000,1,1,1,1, 172471 , 17186.3 , 36
41,1,2,0,4,3,1000,1,1,3,2, 170444 , 16967.0 , 36
42,1,1,0,2,0,1000,1,3,3,3, 177300 , 17722.0 , 37
43,0,3,1,4,-1,-1,1,3,1,3, 178378 , 17808.9 , 36
44,0,3,0,3,0,1000,1,2,2,2, 172711 , 17266.6 , 35
45,0,2,1,5,1,1000,1,2,3,1, 182989 , 18291.6 , 37
46,1,1,0,5,2,-1,2,2,2,3, 183627 , 18356.2 , 37
47,0,2,0,5,4,-1,2,2,2,3, 183627 , 18350.8 , 37
48,0,3,0,1,3,-1,1,2,2,2, 183070 , 18290.6 , 37
49,1,1,1,3,-1,-1,2,1,2,1, 176201 , 17604.0 , 37
5,1,2,1,5,-1,1000,1,2,3,3, 185564 , 18477.3 , 37
50,1,3,1,5,3,-1,1,2,3,3, 184801 , 18414.8 , 37
51,1,3,0,4,0,1000,1,1,3,2, 170444 , 16972.2 , 36
52,1,1,0,1,4,1000,2,3,1,3, 172681 , 17192.5 , 37
53,0,1,0,4,3,-1,2,3,1,1, 168457 , 17509.6 , 36
54,0,1,0,2,-1,-1,2,3,3,1, 180975 , 18093.9 , 37
55,1,3,1,5,1,1000,1,1,3,3, 184801 , 18414.0 , 37
56,1,3,0,2,3,1000,1,1,1,2, 173747 , 17319.9 , 37
57,1,2,1,2,2,1000,2,1,1,3, 114155 , 19805.7 , 27
58,0,1,1,1,3,-1,1,1,2,2, 180715 , 18063.6 , 36
59,1,2,1,4,0,-1,2,2,1,3, 175173 , 17428.0 , 37
6,0,1,0,2,3,1000,2,2,1,1, 183871 , 18311.6 , 37
60,1,1,1,1,2,-1,1,3,1,2, 174643 , 17426.9 , 36
61,0,1,1,3,0,-1,1,2,1,3, 178378 , 17754.4 , 36
62,1,2,0,4,1,-1,1,1,2,3, 176216 , 17612.3 , 36
63,1,3,0,4,1,-1,1,1,3,3, 176863 , 17594.5 , 37
64,1,3,0,5,3,-1,2,1,3,1, 182814 , 18254.1 , 36
65,0,1,1,2,3,1000,1,2,2,1, 135794 , 18012.1 , 30
66,0,3,1,2,0,1000,1,1,3,3, 173441 , 17246.7 , 36
67,0,3,0,4,3,1000,1,2,1,2, 174190 , 17381.0 , 37
68,1,3,1,3,4,-1,2,2,2,3, 176926 , 17685.6 , 37
69,0,1,1,4,2,1000,2,3,3,2, 170576 , 16988.7 , 36
7,1,2,1,4,3,1000,2,1,1,3, 173889 , 17341.0 , 37
70,1,1,1,3,0,-1,1,1,3,1, 177619 , 17666.3 , 36
71,1,2,1,3,1,-1,1,2,1,1, 174355 , 17304.3 , 36
72,1,2,1,2,-1,1000,1,2,2,2, 177120 , 17702.6 , 36
73,0,1,1,3,3,1000,2,3,1,3, 175173 , 17474.1 , 37
74,1,1,0,5,1,-1,2,1,2,3, 183627 , 18352.5 , 37
75,1,3,0,2,4,-1,2,2,2,1, 178351 , 17824.9 , 36
76,0,1,1,2,4,-1,2,2,3,3, 69647 , 22858.8 , 20
77,0,3,0,2,0,-1,1,2,3,3, 177300 , 17722.5 , 37
78,1,3,1,3,3,-1,2,3,1,3, 175173 , 17474.0 , 37
79,0,2,1,1,1,-1,1,2,3,3, 173864 , 17337.5 , 35
8,1,1,0,5,0,1000,1,2,2,3, 181896 , 18092.2 , 38
80,1,1,1,2,0,1000,2,1,2,2, 170366 , 17032.8 , 36
81,1,2,1,3,3,-1,2,3,2,2, 171523 , 17072.3 , 36
82,0,2,0,2,0,-1,2,3,1,1, 183871 , 18334.9 , 37
83,1,3,0,3,4,1000,2,3,1,2, 178261 , 17821.4 , 37
84,0,2,1,1,1,1000,1,1,1,2, 174643 , 17447.3 , 36
85,0,3,0,5,2,1000,2,2,2,3, 183627 , 18355.1 , 37
86,0,1,0,5,1,-1,2,2,3,3, 139177 , 19672.1 , 31
87,0,1,0,4,1,1000,1,2,3,2, 165895 , 16530.9 , 36
88,1,3,0,5,4,1000,1,3,3,2, 182721 , 18214.6 , 38
89,1,2,1,4,-1,-1,1,1,1,2, 174722 , 17471.9 , 36
9,0,1,0,1,0,1000,1,1,2,3, 175916 , 17582.0 , 36
90,1,1,1,1,3,1000,1,1,1,3, 167014 , 16639.3 , 35
91,1,3,1,1,1,-1,2,2,1,1, 166559 , 16629.8 , 36
92,0,3,0,3,1,-1,2,1,1,2, 179822 , 17892.8 , 37
93,1,2,0,5,4,-1,2,1,3,3, 139177 , 19712.4 , 31
94,1,2,0,5,4,1000,1,2,1,1, 177874 , 17708.9 , 38
95,1,1,0,1,0,-1,1,1,1,2, 163395 , 18754.8 , 34
96,0,1,0,5,2,-1,1,3,1,1, 177874 , 17736.0 , 38
97,0,2,1,5,2,1000,1,2,2,2, 181230 , 18060.7 , 36
98,0,1,1,5,3,1000,1,3,3,2, 60250 , 19084.8 , 17
99,0,2,0,1,0,1000,1,3,3,2, 179993 , 17954.6 , 37
