configurationID,--boost,--carduse,--decompose,--gluescale,--lkhd,--memlim,--minimize,--prbsimple,--sweepirr,--sweepred,conflicts,cps,reductions
81,1,2,1,3,3,-1,2,3,2,2, 159018 , 15828.5 , 34
82,0,2,0,2,0,-1,2,3,1,1, 163984 , 16230.2 , 35
83,1,3,0,3,4,1000,2,3,1,2, 166822 , 16577.1 , 35
84,0,2,1,1,1,1000,1,1,1,2, 158480 , 15843.3 , 34
85,0,3,0,5,2,1000,2,2,2,3, 158295 , 15702.7 , 34
86,0,1,0,5,1,-1,2,2,3,3, 158662 , 15701.4 , 34
87,0,1,0,4,1,1000,1,2,3,2, 159850 , 15917.7 , 35
88,1,3,0,5,4,1000,1,3,3,2, 157214 , 15553.0 , 34
89,1,2,1,4,-1,-1,1,1,1,2, 160605 , 15840.8 , 35
9,0,1,0,1,0,1000,1,1,2,3, 158381 , 15744.7 , 34
90,1,1,1,1,3,1000,1,1,1,3, 157580 , 15718.6 , 35
91,1,3,1,1,1,-1,2,2,1,1, 160314 , 15934.2 , 35
92,0,3,0,3,1,-1,2,1,1,2, 160064 , 15802.1 , 34
93,1,2,0,5,4,-1,2,1,3,3, 157436 , 15626.1 , 34
94,1,2,0,5,4,1000,1,2,1,1, 159831 , 15790.5 , 34
95,1,1,0,1,0,-1,1,1,1,2, 159643 , 15910.2 , 34
96,0,1,0,5,2,-1,1,3,1,1, 156781 , 15670.8 , 34
97,0,2,1,5,2,1000,1,2,2,2, 156503 , 15549.0 , 34
98,0,1,1,5,3,1000,1,3,3,2, 157175 , 15722.3 , 34
99,0,2,0,1,0,1000,1,3,3,2, 160181 , 16012.8 , 35
